Mobile_Number,Age,Gender,Appointment_Date,Day_of_Week,Session_Type,Tattoo_Size,Tattoo_Style,Artist_Name,Session_Hours,Final_Rate,Additional_Services,Total_Bill,Payment_Mode,Customer_Satisfaction
3354813720,51,Female,2024-07-17,Wednesday,Walk-in,Medium,Custom,Artist B,3,25422,None,25422,UPI,4
4823212172,54,Female,2024-06-30,Sunday,Walk-in,Small,Minimalist,Artist C,1,8060,Piercing,9560,Cash,1
3338988898,32,Male,2024-03-29,Friday,Pre-booked,Medium,Custom,Artist D,2,23388,Aftercare Kit,23888,UPI,3
4849443634,53,Female,2024-03-31,Sunday,Pre-booked,Large,Script,Artist A,4,5606,None,5606,Cash,5
3775054695,32,Male,2024-05-01,Wednesday,Walk-in,Sleeve/Back,Tribal,Artist C,10,41855,Piercing,43355,Card,1
5342794700,40,Male,2024-10-30,Wednesday,Walk-in,Medium,Custom,Artist C,4,44029,None,44029,Cash,3
4261717180,23,Female,2024-06-11,Tuesday,Walk-in,Medium,Script,Artist A,3,14789,Piercing,16289,Cash,1
4379592595,38,Female,2024-12-23,Monday,Pre-booked,Small,Realism,Artist D,2,40235,Aftercare Kit,40735,Cash,2
3440654676,40,Female,2024-07-02,Tuesday,Pre-booked,Small,Minimalist,Artist D,2,36500,None,36500,Cash,4
3343893360,33,Male,2024-10-29,Tuesday,Pre-booked,Medium,Realism,Artist A,2,16558,Consultation Fee,17558,Cash,2
4408405265,32,Male,2024-01-15,Monday,Walk-in,Small,Script,Artist A,2,20214,None,20214,UPI,2
4269763934,42,Female,2024-12-26,Thursday,Walk-in,Sleeve/Back,Realism,Artist A,7,14826,None,14826,Cash,5
4316389690,53,Female,2024-12-24,Tuesday,Walk-in,Small,Realism,Artist B,1,3477,None,3477,UPI,3
4915193614,28,Male,2024-06-29,Saturday,Walk-in,Small,Script,Artist B,1,7478,None,7478,Cash,4
4830154607,32,Female,2024-10-17,Thursday,Pre-booked,Small,Tribal,Artist B,1,37285,None,37285,UPI,2
3715733827,21,Male,2024-10-15,Tuesday,Pre-booked,Large,Custom,Artist A,6,31193,Consultation Fee,32193,UPI,4
4906571986,38,Female,2024-03-13,Wednesday,Pre-booked,Medium,Minimalist,Artist D,3,46372,None,46372,Cash,3
4509882812,30,Female,2024-10-15,Tuesday,Pre-booked,Medium,Custom,Artist B,2,46011,Aftercare Kit,46511,UPI,1
4920407276,39,Male,2024-04-06,Saturday,Walk-in,Small,Minimalist,Artist A,2,7726,None,7726,Cash,2
3181914018,36,Male,2024-09-09,Monday,Pre-booked,Large,Custom,Artist B,6,35540,None,35540,UPI,3
4514230707,51,Female,2024-10-04,Friday,Walk-in,Small,Realism,Artist B,1,27848,None,27848,Card,4
4868055235,31,Female,2024-06-07,Friday,Walk-in,Large,Tribal,Artist B,5,14743,None,14743,Cash,3
4179206294,21,Female,2024-03-30,Saturday,Pre-booked,Medium,Realism,Artist A,4,34143,None,34143,Card,1
3246351029,44,Female,2024-09-08,Sunday,Walk-in,Small,Tribal,Artist A,2,22824,None,22824,Cash,3
3322299355,46,Female,2024-01-20,Saturday,Pre-booked,Medium,Script,Artist D,3,41529,None,41529,Card,4
4744659652,45,Female,2024-02-16,Friday,Walk-in,Medium,Minimalist,Artist D,4,41654,Piercing,43154,UPI,2
4560409439,52,Male,2024-01-29,Monday,Pre-booked,Small,Minimalist,Artist B,1,35525,Aftercare Kit,36025,Card,2
5203687670,25,Male,2024-04-29,Monday,Pre-booked,Large,Script,Artist B,6,5673,Consultation Fee,6673,Card,5
3687137742,33,Male,2024-11-04,Monday,Walk-in,Medium,Custom,Artist C,3,45697,None,45697,Cash,4
3133747952,53,Male,2024-04-22,Monday,Pre-booked,Small,Script,Artist C,1,25662,Piercing,27162,Cash,5
3613233132,47,Female,2024-01-11,Thursday,Walk-in,Small,Script,Artist B,1,28054,Aftercare Kit,28554,Cash,5
4881937953,35,Male,2024-09-26,Thursday,Pre-booked,Medium,Tribal,Artist D,3,11695,Piercing,13195,UPI,1
3149460439,19,Female,2024-09-01,Sunday,Pre-booked,Medium,Script,Artist C,2,48921,None,48921,Cash,4
3542153826,30,Female,2024-01-01,Monday,Pre-booked,Medium,Minimalist,Artist B,2,30025,None,30025,Card,2
3288765093,21,Female,2024-06-18,Tuesday,Pre-booked,Medium,Realism,Artist C,4,26224,Consultation Fee,27224,Card,4
4013592436,43,Male,2024-11-10,Sunday,Walk-in,Medium,Tribal,Artist D,2,27304,Aftercare Kit,27804,Cash,1
4573368806,42,Male,2024-04-13,Saturday,Pre-booked,Sleeve/Back,Tribal,Artist C,6,26433,Consultation Fee,27433,UPI,4
4555424924,47,Male,2024-03-07,Thursday,Pre-booked,Medium,Custom,Artist A,4,2798,Aftercare Kit,3298,Card,4
4644347110,28,Male,2024-06-23,Sunday,Pre-booked,Large,Realism,Artist B,4,20654,Aftercare Kit,21154,Card,5
5436297208,24,Male,2024-03-31,Sunday,Walk-in,Small,Tribal,Artist B,2,24604,None,24604,Card,4
3139093888,48,Female,2024-06-14,Friday,Pre-booked,Small,Script,Artist B,1,25026,None,25026,Card,5
3659011900,27,Female,2024-01-31,Wednesday,Pre-booked,Small,Tribal,Artist C,1,22190,Aftercare Kit,22690,Card,5
4932402710,30,Female,2024-01-12,Friday,Walk-in,Medium,Tribal,Artist D,4,31201,Aftercare Kit,31701,Card,3
4593280440,48,Female,2024-03-16,Saturday,Pre-booked,Large,Tribal,Artist C,6,38767,Piercing,40267,UPI,1
4597785308,24,Male,2024-10-27,Sunday,Walk-in,Small,Custom,Artist D,1,7740,Consultation Fee,8740,Cash,5
4906704716,53,Female,2024-12-26,Thursday,Pre-booked,Small,Tribal,Artist A,1,16135,Piercing,17635,Card,4
3330220406,37,Female,2024-03-13,Wednesday,Pre-booked,Large,Tribal,Artist D,6,49700,Piercing,51200,Cash,5
5464975279,21,Male,2024-02-26,Monday,Pre-booked,Small,Custom,Artist C,2,31112,Piercing,32612,Cash,5
3591395970,24,Female,2024-09-26,Thursday,Pre-booked,Medium,Realism,Artist B,4,29237,None,29237,Card,5
5274012889,18,Male,2024-07-05,Friday,Pre-booked,Medium,Minimalist,Artist C,2,30999,None,30999,UPI,2
4576038028,30,Female,2024-02-07,Wednesday,Walk-in,Large,Custom,Artist A,6,20915,None,20915,UPI,2
4709543220,39,Other,2024-07-10,Wednesday,Walk-in,Small,Custom,Artist C,2,12734,Consultation Fee,13734,Cash,2
4350275186,38,Male,2024-12-26,Thursday,Pre-booked,Small,Tribal,Artist B,2,49710,None,49710,Card,2
4196963451,39,Female,2024-12-05,Thursday,Walk-in,Medium,Tribal,Artist A,4,29776,None,29776,Card,3
4072073884,45,Female,2024-07-21,Sunday,Walk-in,Sleeve/Back,Minimalist,Artist C,9,49749,Aftercare Kit,50249,Cash,5
3487258103,26,Other,2024-10-27,Sunday,Pre-booked,Medium,Tribal,Artist C,2,29144,Piercing,30644,UPI,3
3111296943,43,Male,2024-02-21,Wednesday,Walk-in,Small,Script,Artist A,1,11146,None,11146,UPI,4
3799070274,26,Female,2024-06-21,Friday,Walk-in,Medium,Tribal,Artist A,2,40481,Aftercare Kit,40981,UPI,1
5143377496,32,Male,2024-06-03,Monday,Pre-booked,Sleeve/Back,Tribal,Artist B,10,41186,Consultation Fee,42186,Cash,3
5223699008,27,Male,2024-06-14,Friday,Walk-in,Large,Script,Artist C,5,7641,None,7641,Cash,2
4662098122,41,Male,2024-03-10,Sunday,Pre-booked,Sleeve/Back,Minimalist,Artist D,10,11413,None,11413,UPI,2
5412365931,25,Other,2024-03-21,Thursday,Pre-booked,Small,Script,Artist D,2,15617,Piercing,17117,UPI,4
3505779640,41,Female,2024-08-11,Sunday,Pre-booked,Small,Custom,Artist B,1,21872,None,21872,UPI,5
4124322241,33,Female,2024-11-23,Saturday,Walk-in,Medium,Script,Artist C,4,33104,None,33104,Cash,1
4117936038,43,Female,2024-09-06,Friday,Pre-booked,Large,Realism,Artist B,6,36426,Piercing,37926,Card,3
4916728422,44,Male,2024-11-28,Thursday,Pre-booked,Small,Custom,Artist C,2,23981,None,23981,Card,5
3921572928,54,Male,2024-06-11,Tuesday,Pre-booked,Small,Tribal,Artist A,2,6332,Aftercare Kit,6832,Cash,5
4226543337,21,Male,2024-03-30,Saturday,Walk-in,Large,Custom,Artist B,5,40710,Aftercare Kit,41210,Card,3
5109688769,41,Male,2024-12-28,Saturday,Pre-booked,Small,Minimalist,Artist C,2,26626,None,26626,UPI,3
3859759428,36,Male,2024-10-14,Monday,Pre-booked,Small,Minimalist,Artist A,2,7796,Aftercare Kit,8296,Cash,3
3526723719,53,Male,2024-12-21,Saturday,Pre-booked,Medium,Script,Artist C,3,2433,Aftercare Kit,2933,Cash,3
3582949109,27,Male,2024-11-10,Sunday,Pre-booked,Medium,Custom,Artist D,4,28834,Aftercare Kit,29334,UPI,2
3318051098,42,Male,2024-07-01,Monday,Pre-booked,Large,Tribal,Artist B,5,43864,None,43864,Card,5
4941508568,35,Male,2024-04-24,Wednesday,Pre-booked,Small,Minimalist,Artist B,2,19912,None,19912,UPI,5
3741553420,36,Male,2024-12-06,Friday,Walk-in,Medium,Tribal,Artist D,4,29165,Piercing,30665,Card,2
4911737999,53,Other,2024-10-28,Monday,Pre-booked,Medium,Realism,Artist C,2,13461,None,13461,Cash,5
3377058351,27,Female,2024-03-30,Saturday,Walk-in,Medium,Minimalist,Artist A,4,38425,Aftercare Kit,38925,UPI,3
4372619017,50,Female,2024-07-12,Friday,Pre-booked,Medium,Script,Artist B,4,32285,None,32285,UPI,1
4492180259,22,Male,2024-06-06,Thursday,Walk-in,Small,Realism,Artist C,1,48546,Consultation Fee,49546,Cash,5
3278911214,52,Male,2024-12-18,Wednesday,Pre-booked,Small,Custom,Artist C,2,39218,None,39218,UPI,1
5362219754,51,Female,2024-05-30,Thursday,Walk-in,Small,Tribal,Artist A,2,10973,None,10973,Cash,1
5328608265,50,Male,2024-03-06,Wednesday,Pre-booked,Small,Minimalist,Artist B,2,15058,None,15058,Cash,2
4247096480,38,Male,2024-03-31,Sunday,Pre-booked,Medium,Realism,Artist D,3,14190,Aftercare Kit,14690,Cash,4
4288304114,34,Male,2024-01-01,Monday,Walk-in,Large,Realism,Artist C,5,27019,None,27019,Cash,5
3676479877,39,Male,2024-12-25,Wednesday,Walk-in,Large,Minimalist,Artist D,5,20970,Aftercare Kit,21470,UPI,2
3747715196,54,Male,2024-10-20,Sunday,Walk-in,Large,Custom,Artist C,4,38298,None,38298,UPI,2
4552597094,32,Male,2024-07-19,Friday,Pre-booked,Small,Custom,Artist D,1,34151,Piercing,35651,UPI,1
5185089287,52,Female,2024-10-17,Thursday,Pre-booked,Medium,Script,Artist A,3,4767,Consultation Fee,5767,UPI,5
3963110410,45,Male,2024-01-17,Wednesday,Pre-booked,Small,Custom,Artist C,1,21791,Aftercare Kit,22291,Card,2
3521247759,24,Male,2024-04-03,Wednesday,Walk-in,Small,Script,Artist A,1,40352,Aftercare Kit,40852,UPI,3
3863204110,49,Female,2024-11-04,Monday,Pre-booked,Small,Realism,Artist C,2,21917,None,21917,UPI,2
3596471620,28,Male,2024-06-11,Tuesday,Pre-booked,Medium,Minimalist,Artist B,2,34381,None,34381,UPI,3
4016774160,27,Male,2024-11-09,Saturday,Pre-booked,Sleeve/Back,Custom,Artist B,8,38653,None,38653,UPI,4
5121808073,26,Female,2024-04-23,Tuesday,Pre-booked,Small,Script,Artist D,1,32372,None,32372,UPI,3
3112889043,31,Male,2024-11-23,Saturday,Walk-in,Small,Realism,Artist D,1,16714,None,16714,Cash,3
4550038771,30,Male,2024-10-16,Wednesday,Walk-in,Large,Custom,Artist A,5,3758,Piercing,5258,UPI,1
5379503963,42,Male,2024-02-23,Friday,Walk-in,Small,Tribal,Artist C,1,2160,Aftercare Kit,2660,UPI,2
5457912746,19,Male,2024-09-11,Wednesday,Walk-in,Large,Realism,Artist B,6,12094,Aftercare Kit,12594,UPI,4
4584461407,52,Female,2024-03-13,Wednesday,Walk-in,Large,Custom,Artist B,5,19214,Consultation Fee,20214,Cash,2
5007492791,24,Female,2024-06-18,Tuesday,Walk-in,Sleeve/Back,Realism,Artist D,10,21671,Piercing,23171,Card,3
5369305560,38,Male,2024-02-09,Friday,Walk-in,Medium,Minimalist,Artist B,4,43979,Aftercare Kit,44479,UPI,3
3557363168,35,Female,2024-05-01,Wednesday,Pre-booked,Medium,Minimalist,Artist D,4,43717,Aftercare Kit,44217,Cash,2
3370292681,20,Male,2024-06-26,Wednesday,Pre-booked,Medium,Minimalist,Artist A,4,32968,Aftercare Kit,33468,UPI,4
3282385977,28,Male,2024-06-12,Wednesday,Pre-booked,Medium,Tribal,Artist C,4,10138,None,10138,Cash,4
4328393535,41,Female,2024-03-26,Tuesday,Pre-booked,Medium,Minimalist,Artist C,2,44848,Aftercare Kit,45348,Card,1
4710084067,36,Male,2024-11-21,Thursday,Walk-in,Small,Tribal,Artist A,1,45641,None,45641,Card,3
5055850987,21,Male,2024-02-15,Thursday,Pre-booked,Medium,Minimalist,Artist B,2,20853,None,20853,Card,3
5257845661,43,Male,2024-12-28,Saturday,Walk-in,Medium,Realism,Artist D,3,29338,None,29338,Card,1
4764351603,49,Male,2024-12-09,Monday,Pre-booked,Large,Custom,Artist C,5,13755,Aftercare Kit,14255,Card,2
4758503592,53,Male,2024-11-23,Saturday,Walk-in,Large,Custom,Artist B,4,34236,Piercing,35736,Cash,3
5469178881,54,Female,2024-06-20,Thursday,Pre-booked,Medium,Minimalist,Artist B,2,47078,Aftercare Kit,47578,Cash,2
3316756902,50,Male,2024-08-16,Friday,Walk-in,Small,Custom,Artist A,2,44256,Consultation Fee,45256,Cash,4
3538274418,53,Male,2024-01-06,Saturday,Walk-in,Large,Minimalist,Artist A,5,18039,Aftercare Kit,18539,Cash,5
4361623473,20,Male,2024-05-15,Wednesday,Pre-booked,Medium,Minimalist,Artist B,4,3864,None,3864,Card,1
3318536327,26,Female,2024-04-17,Wednesday,Walk-in,Large,Script,Artist A,4,9822,None,9822,UPI,3
4932625737,25,Female,2024-05-07,Tuesday,Pre-booked,Sleeve/Back,Script,Artist D,7,20167,None,20167,Cash,1
5000738353,50,Female,2024-12-20,Friday,Pre-booked,Small,Script,Artist C,2,34312,Consultation Fee,35312,Cash,4
5222044336,23,Female,2024-02-04,Sunday,Pre-booked,Large,Tribal,Artist D,5,6372,Consultation Fee,7372,UPI,4
4479679716,21,Female,2024-06-28,Friday,Pre-booked,Small,Script,Artist C,1,41248,None,41248,Card,4
3551192946,30,Male,2024-05-11,Saturday,Pre-booked,Small,Minimalist,Artist D,2,25708,Piercing,27208,UPI,4
5367830246,19,Male,2024-02-25,Sunday,Walk-in,Medium,Realism,Artist C,4,40080,None,40080,UPI,5
5524521602,22,Female,2024-01-01,Monday,Pre-booked,Small,Script,Artist C,1,33489,None,33489,Card,2
3781525718,44,Other,2024-01-25,Thursday,Pre-booked,Large,Script,Artist D,6,39065,Consultation Fee,40065,Cash,2
3554192345,49,Female,2024-07-16,Tuesday,Pre-booked,Small,Realism,Artist C,1,30578,Piercing,32078,Card,5
4858081385,38,Male,2024-08-12,Monday,Walk-in,Small,Minimalist,Artist A,2,18902,Consultation Fee,19902,Cash,2
5159783506,25,Male,2024-08-02,Friday,Pre-booked,Medium,Tribal,Artist C,3,43156,Aftercare Kit,43656,Cash,4
3237996376,25,Male,2024-03-26,Tuesday,Pre-booked,Large,Script,Artist D,4,46951,Aftercare Kit,47451,Cash,2
3533267960,20,Female,2024-07-30,Tuesday,Pre-booked,Sleeve/Back,Realism,Artist C,9,33197,Aftercare Kit,33697,UPI,1
5225231724,20,Male,2024-09-09,Monday,Pre-booked,Large,Minimalist,Artist C,6,47498,Aftercare Kit,47998,Card,2
3657196424,39,Male,2024-07-12,Friday,Walk-in,Medium,Custom,Artist C,4,9837,None,9837,Cash,1
4306204982,23,Female,2024-06-28,Friday,Walk-in,Small,Tribal,Artist D,1,26458,None,26458,UPI,3
3707196784,19,Male,2024-10-06,Sunday,Pre-booked,Small,Realism,Artist A,2,35588,Piercing,37088,Card,1
3695642802,40,Female,2024-07-11,Thursday,Pre-booked,Small,Realism,Artist C,1,39700,None,39700,Card,1
4385817349,19,Male,2024-02-21,Wednesday,Pre-booked,Medium,Realism,Artist A,4,3149,None,3149,Cash,4
3968387506,34,Male,2024-09-02,Monday,Walk-in,Medium,Script,Artist C,4,19009,None,19009,Card,4
4486157809,52,Male,2024-10-22,Tuesday,Pre-booked,Medium,Custom,Artist C,3,12672,None,12672,UPI,4
5228649039,51,Female,2024-11-29,Friday,Pre-booked,Large,Tribal,Artist A,4,40119,Consultation Fee,41119,Cash,1
4219978197,40,Male,2024-12-17,Tuesday,Pre-booked,Medium,Minimalist,Artist A,2,5834,Aftercare Kit,6334,Cash,5
3338700713,47,Male,2024-04-25,Thursday,Pre-booked,Small,Minimalist,Artist C,2,11577,None,11577,Cash,4
4076341629,25,Female,2024-03-24,Sunday,Walk-in,Small,Custom,Artist A,2,22950,None,22950,Cash,4
3843110305,39,Male,2024-08-19,Monday,Pre-booked,Large,Realism,Artist A,5,32214,None,32214,Card,1
5365845882,53,Female,2024-02-07,Wednesday,Walk-in,Large,Realism,Artist D,5,47434,None,47434,UPI,3
4178758213,22,Female,2024-01-18,Thursday,Pre-booked,Large,Realism,Artist B,4,10879,None,10879,UPI,3
3537602307,30,Male,2024-05-30,Thursday,Walk-in,Small,Realism,Artist B,1,25421,Piercing,26921,Cash,2
4300621767,46,Female,2024-01-11,Thursday,Pre-booked,Sleeve/Back,Realism,Artist D,10,12702,Aftercare Kit,13202,Card,3
5291270703,48,Male,2024-06-12,Wednesday,Walk-in,Small,Custom,Artist A,1,5466,Aftercare Kit,5966,UPI,4
3401271939,33,Female,2024-05-13,Monday,Pre-booked,Small,Script,Artist B,2,19869,None,19869,Card,5
5158535229,47,Male,2024-02-23,Friday,Pre-booked,Sleeve/Back,Tribal,Artist C,6,25669,None,25669,Card,2
3724285673,33,Female,2024-02-07,Wednesday,Pre-booked,Small,Realism,Artist C,2,29493,None,29493,Cash,5
5541797909,29,Male,2024-06-24,Monday,Walk-in,Medium,Script,Artist D,4,43697,None,43697,Card,5
5493857758,34,Female,2024-03-28,Thursday,Walk-in,Small,Minimalist,Artist D,1,25329,None,25329,Card,4
3662259333,33,Male,2024-07-11,Thursday,Walk-in,Medium,Custom,Artist C,3,5192,None,5192,UPI,1
3735301069,29,Male,2024-03-23,Saturday,Pre-booked,Sleeve/Back,Script,Artist A,10,20996,None,20996,UPI,1
4450065086,25,Male,2024-02-08,Thursday,Walk-in,Small,Realism,Artist A,1,21114,Aftercare Kit,21614,Cash,1
5420721027,37,Male,2024-10-07,Monday,Pre-booked,Medium,Realism,Artist B,3,36708,None,36708,Cash,3
3176928180,20,Female,2024-02-17,Saturday,Pre-booked,Small,Realism,Artist A,1,43873,None,43873,UPI,1
3121863227,33,Male,2024-06-22,Saturday,Pre-booked,Medium,Script,Artist C,2,7034,Aftercare Kit,7534,Card,4
3348849508,47,Female,2024-10-31,Thursday,Pre-booked,Small,Realism,Artist C,1,35676,Aftercare Kit,36176,UPI,3
3195256953,40,Female,2024-11-10,Sunday,Pre-booked,Small,Script,Artist A,2,14701,None,14701,Cash,1
5477213586,45,Female,2024-09-04,Wednesday,Walk-in,Small,Realism,Artist D,2,43158,Aftercare Kit,43658,Card,5
4136688451,22,Male,2024-12-26,Thursday,Pre-booked,Small,Minimalist,Artist A,1,14009,Consultation Fee,15009,Card,4
3905415100,37,Male,2024-01-16,Tuesday,Pre-booked,Sleeve/Back,Minimalist,Artist B,7,8193,Piercing,9693,UPI,4
5457310580,18,Female,2024-08-08,Thursday,Walk-in,Small,Tribal,Artist C,2,41240,None,41240,Cash,2
4789226605,47,Male,2024-11-30,Saturday,Pre-booked,Small,Realism,Artist B,2,12953,None,12953,Cash,4
3130076950,38,Male,2024-03-25,Monday,Pre-booked,Medium,Realism,Artist B,3,37632,Consultation Fee,38632,Card,5
5139057162,37,Female,2024-11-06,Wednesday,Pre-booked,Small,Script,Artist A,1,23142,Consultation Fee,24142,UPI,4
5343237444,23,Female,2024-08-10,Saturday,Walk-in,Large,Script,Artist B,4,22723,None,22723,UPI,2
4244130290,39,Female,2024-03-21,Thursday,Pre-booked,Sleeve/Back,Realism,Artist C,8,46890,None,46890,UPI,4
4297484349,35,Male,2024-01-28,Sunday,Walk-in,Medium,Tribal,Artist D,2,21731,None,21731,UPI,4
5074232200,25,Female,2024-02-21,Wednesday,Walk-in,Large,Realism,Artist B,5,19790,Consultation Fee,20790,Cash,2
4051742593,49,Male,2024-06-18,Tuesday,Pre-booked,Medium,Script,Artist B,4,46921,Piercing,48421,Cash,4
4744154114,50,Male,2024-04-15,Monday,Pre-booked,Small,Realism,Artist C,1,47741,Consultation Fee,48741,Cash,3
4277468755,33,Female,2024-04-07,Sunday,Pre-booked,Medium,Script,Artist D,4,47111,None,47111,Card,4
4947957237,29,Male,2024-07-28,Sunday,Walk-in,Medium,Realism,Artist A,3,25758,Aftercare Kit,26258,UPI,1
3313416738,51,Male,2024-12-22,Sunday,Pre-booked,Medium,Custom,Artist B,3,8280,Piercing,9780,UPI,1
3257324536,31,Male,2024-10-10,Thursday,Pre-booked,Large,Script,Artist C,4,37023,Aftercare Kit,37523,Cash,3
3678950361,53,Female,2024-10-03,Thursday,Walk-in,Medium,Tribal,Artist C,3,40013,Consultation Fee,41013,UPI,4
4888091245,50,Female,2024-05-15,Wednesday,Pre-booked,Sleeve/Back,Custom,Artist A,10,25044,None,25044,UPI,5
4785081806,40,Female,2024-12-04,Wednesday,Walk-in,Large,Realism,Artist C,5,11418,Aftercare Kit,11918,Card,4
5079842771,19,Female,2024-05-24,Friday,Pre-booked,Medium,Script,Artist A,4,2845,None,2845,Cash,1
4994763896,38,Male,2024-06-01,Saturday,Pre-booked,Medium,Custom,Artist B,2,10975,None,10975,Card,2
3876272170,19,Male,2024-05-01,Wednesday,Walk-in,Small,Tribal,Artist B,1,35958,Piercing,37458,Card,3
4461115950,44,Male,2024-02-19,Monday,Walk-in,Sleeve/Back,Script,Artist D,9,20442,None,20442,Card,2
3617052325,26,Male,2024-01-26,Friday,Walk-in,Medium,Custom,Artist B,4,26445,None,26445,Card,5
4342531599,18,Male,2024-07-20,Saturday,Walk-in,Small,Custom,Artist A,1,33778,None,33778,Cash,4
4371453454,28,Female,2024-10-19,Saturday,Pre-booked,Small,Custom,Artist A,2,29000,Piercing,30500,UPI,5
4483355242,20,Male,2024-10-08,Tuesday,Pre-booked,Medium,Minimalist,Artist D,3,24302,Aftercare Kit,24802,Card,2
4712474804,40,Male,2024-09-08,Sunday,Walk-in,Small,Realism,Artist A,1,12684,Aftercare Kit,13184,Card,4
3561636336,43,Male,2024-03-19,Tuesday,Walk-in,Small,Script,Artist B,1,8712,None,8712,UPI,5
4591458030,21,Male,2024-01-28,Sunday,Pre-booked,Medium,Script,Artist A,2,16278,None,16278,Cash,1
5211822827,35,Female,2024-07-03,Wednesday,Pre-booked,Small,Script,Artist C,1,12128,None,12128,Cash,1
5412273600,23,Male,2024-01-02,Tuesday,Walk-in,Medium,Custom,Artist B,3,34989,Piercing,36489,UPI,3
3456056539,52,Male,2024-08-06,Tuesday,Walk-in,Small,Realism,Artist B,2,16490,Aftercare Kit,16990,Cash,1
4370592316,39,Female,2024-02-14,Wednesday,Pre-booked,Small,Tribal,Artist B,2,14348,None,14348,UPI,1
4038256217,32,Male,2024-05-30,Thursday,Walk-in,Medium,Script,Artist D,4,38612,Consultation Fee,39612,Cash,2
5003484425,39,Male,2024-12-04,Wednesday,Walk-in,Medium,Realism,Artist C,4,42201,None,42201,Cash,1
3526227599,54,Male,2024-11-16,Saturday,Pre-booked,Small,Realism,Artist C,1,47197,Consultation Fee,48197,Card,1
4148782098,29,Female,2024-11-03,Sunday,Pre-booked,Small,Minimalist,Artist D,1,36449,Piercing,37949,Cash,2
4931000173,35,Other,2024-09-02,Monday,Pre-booked,Medium,Script,Artist D,4,36871,Piercing,38371,UPI,1
4064803502,52,Female,2024-04-12,Friday,Pre-booked,Small,Custom,Artist B,2,48697,Piercing,50197,UPI,1
3605064858,47,Male,2024-02-19,Monday,Pre-booked,Small,Realism,Artist D,2,38117,Piercing,39617,UPI,3
3415802902,41,Female,2024-01-14,Sunday,Walk-in,Small,Realism,Artist A,2,48023,Aftercare Kit,48523,UPI,1
3217348079,47,Male,2024-04-15,Monday,Walk-in,Large,Tribal,Artist B,5,9468,Piercing,10968,Cash,1
4246451043,31,Male,2024-03-28,Thursday,Walk-in,Large,Minimalist,Artist D,4,29351,Aftercare Kit,29851,UPI,3
4649910946,23,Male,2024-11-22,Friday,Walk-in,Large,Realism,Artist A,5,32178,Aftercare Kit,32678,UPI,2
4795875043,20,Male,2024-05-29,Wednesday,Pre-booked,Large,Realism,Artist A,5,7006,None,7006,UPI,1
4066312714,33,Male,2024-02-11,Sunday,Pre-booked,Medium,Custom,Artist B,4,9639,Piercing,11139,UPI,5
3685904828,24,Female,2024-08-30,Friday,Pre-booked,Medium,Custom,Artist C,4,10600,None,10600,Card,2
4406326125,31,Female,2024-02-29,Thursday,Pre-booked,Medium,Tribal,Artist B,2,3138,None,3138,Card,2
5481146933,26,Male,2024-06-06,Thursday,Walk-in,Small,Tribal,Artist C,2,33425,None,33425,UPI,1
